"","taxon","freq","prev","p.freq","p.prev","p","not.contaminant","phylum","class","order","family","genus","species","in.homd","in.core.hominid","in.contam.list","taxon_category","threshold"
"5890","1495638",0.0251599859191703,68,NA,0.5,0.5,FALSE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. M56",FALSE,FALSE,FALSE,"None",0.5
"5891","1972846",0.0235668237892015,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. Sge12",FALSE,FALSE,FALSE,"None",0.5
"5892","1849967",0.000405232182914663,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. SAT1",FALSE,FALSE,FALSE,"None",0.5
"5893","2136401",0.000342401970060041,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. YIM 121038",FALSE,FALSE,FALSE,"None",0.5
"5894","2305220",0.000412446881602368,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. W1SF4",FALSE,FALSE,FALSE,"None",0.5
"5895","2662065",0.000475176322134803,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. SYP-A7193",FALSE,FALSE,FALSE,"None",0.5
"5896","1964449",0.000193425442862468,54,NA,0.102941176470588,0.102941176470588,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. 3211",FALSE,FALSE,FALSE,"None",0.5
"5897","2109593",0.000150000441460703,54,NA,0.102941176470588,0.102941176470588,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. SGAir0924",FALSE,FALSE,FALSE,"None",0.5
"5898","1262452",1.20868448760375e-05,12,NA,0.411764705882353,0.411764705882353,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. 769",FALSE,FALSE,FALSE,"None",0.5
"5899","2768069",0.000244546887697436,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces xanthii",FALSE,FALSE,FALSE,"None",0.5
"5900","1725411",2.20043237282284e-05,28,NA,0.294117647058824,0.294117647058824,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. CdTB01",FALSE,FALSE,FALSE,"None",0.5
"5901","1969",0.0233588282311089,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces chartreusis",FALSE,FALSE,FALSE,"None",0.5
"5902","29303",0.000965835667731499,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptantibioticus","Streptantibioticus cattleyicolor",FALSE,FALSE,FALSE,"None",0.5
"5903","68203",0.000802929686952961,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces fungicidicus",FALSE,FALSE,FALSE,"None",0.5
"5904","1914",0.000350633592130337,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lavendulae",FALSE,FALSE,FALSE,"None",0.5
"5905","2184053",0.000208751043411628,53,NA,0.110294117647059,0.110294117647059,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cadmiisoli",FALSE,FALSE,FALSE,"None",0.5
"5906","1901",0.000446743892741132,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces clavuligerus",FALSE,FALSE,FALSE,"None",0.5
"5907","68223",0.000230032283887903,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces katrae",FALSE,FALSE,FALSE,"None",0.5
"5908","362257",8.63030677483347e-05,49,NA,0.139705882352941,0.139705882352941,TRUE,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces vietnamensis",FALSE,FALSE,FALSE,"None",0.5
"5909","37921",0.019179926597647,67,NA,0.507352941176471,0.507352941176471,FALSE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter agilis",FALSE,FALSE,TRUE,"In contam list",0.5
"5910","1704044",0.00336509594194733,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. ERGS1:01",FALSE,FALSE,TRUE,"In contam list",0.5
"5911","1849032",0.000526025554600229,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. U41",FALSE,FALSE,TRUE,"In contam list",0.5
"5912","415095",6.32863304084011e-05,45,NA,0.169117647058824,0.169117647058824,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. AK-1",FALSE,FALSE,TRUE,"In contam list",0.5
"5913","1667",2.68735582616726e-05,32,NA,0.264705882352941,0.264705882352941,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp.",FALSE,FALSE,TRUE,"In contam list",0.5
"5914","1118963",4.77770243192582e-05,46,NA,0.161764705882353,0.161764705882353,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. Rue61a",FALSE,FALSE,TRUE,"In contam list",0.5
"5915","1477518",0.000361398966767785,47,NA,0.154411764705882,0.154411764705882,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. D5-1",FALSE,FALSE,TRUE,"In contam list",0.5
"5916","2774874",0.000325728016317013,44,NA,0.176470588235294,0.176470588235294,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter sp. TES",FALSE,FALSE,TRUE,"In contam list",0.5
"5917","37928",0.000803593718395544,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter crystallopoietes",FALSE,FALSE,TRUE,"In contam list",0.5
"5918","2772401",0.000198058075867983,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sp. BIM B-2242",FALSE,FALSE,FALSE,"None",0.5
"5919","2590785",4.45514578394571e-05,40,NA,0.205882352941176,0.205882352941176,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sp. NIBRBAC000502770",FALSE,FALSE,FALSE,"None",0.5
"5920","2697569",0.000211702728576562,53,NA,0.110294117647059,0.110294117647059,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter psychrotolerans",FALSE,FALSE,FALSE,"None",0.5
"5921","85085",0.000298179572898322,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter chlorophenolicus",FALSE,FALSE,FALSE,"None",0.5
"5922","121292",0.00493164992557635,54,NA,0.102941176470588,0.102941176470588,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter sulfonivorans",FALSE,FALSE,FALSE,"None",0.5
"5923","37931",0.000912908272251453,52,NA,0.117647058823529,0.117647058823529,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paenarthrobacter","Paenarthrobacter ureafaciens",FALSE,FALSE,FALSE,"None",0.5
"5924","2735316",0.000705848345856661,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paenarthrobacter","Paenarthrobacter sp. YJN-5",FALSE,FALSE,FALSE,"None",0.5
"5925","43663",0.000243960544237907,51,NA,0.125,0.125,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paenarthrobacter","Paenarthrobacter aurescens",FALSE,FALSE,FALSE,"None",0.5
"5926","446860",0.000536382886639951,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria","Kocuria flava",FALSE,FALSE,TRUE,"In contam list",0.5
"5927","388357",0.000140642474649639,51,NA,0.125,0.125,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria","Kocuria turfanensis",FALSE,FALSE,TRUE,"In contam list",0.5
"5928","404582",4.37476274227818e-05,32,NA,0.264705882352941,0.264705882352941,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Micrococcus","Micrococcus sp. V7",FALSE,FALSE,TRUE,"In contam list",0.5
"5929","2861280",0.0206664819681685,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium sp. PAMC21962",FALSE,FALSE,TRUE,"In contam list",0.5
"5930","84292",0.000138152544624342,50,NA,0.132352941176471,0.132352941176471,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium chocolatum",FALSE,FALSE,TRUE,"In contam list",0.5
"5931","1619308",0.000146024912877939,54,NA,0.102941176470588,0.102941176470588,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Cnuibacter","Cnuibacter physcomitrellae",FALSE,FALSE,FALSE,"None",0.5
"5932","28447",0.000179675878242612,52,NA,0.117647058823529,0.117647058823529,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Clavibacter","Clavibacter michiganensis",FALSE,FALSE,FALSE,"None",0.5
"5933","2609253",0.00023392179867015,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Rathayibacter","Rathayibacter sp. VKM Ac-2760",FALSE,FALSE,FALSE,"None",0.5
"5934","1710",0.000324127524994416,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Actinomycetota","Actinomycetes","Micrococcales","Promicromonosporaceae","Cellulosimicrobium","Cellulosimicrobium cellulans",FALSE,FALSE,FALSE,"None",0.5
"5935","1680",0.0128131791691598,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis",FALSE,FALSE,FALSE,"None",0.5
"5936","240495",0.00200356368507325,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia dioxanivorans",FALSE,FALSE,FALSE,"None",0.5
"5937","2081702",0.000189397154764057,54,NA,0.102941176470588,0.102941176470588,TRUE,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces sp. oral taxon 897",TRUE,TRUE,TRUE,"In both",0.5
"5938","544580",0.000703361163611196,19,NA,0.360294117647059,0.360294117647059,TRUE,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces oris",TRUE,TRUE,TRUE,"In both",0.5
"5939","1747",0.000839166102544628,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",TRUE,FALSE,FALSE,"In oral list",0.5
"5940","2559073",0.00141731116177603,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium modestum",TRUE,FALSE,FALSE,"In oral list",0.5
"5941","1608957",0.000183628182409945,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Actinomycetota","Nitriliruptoria","Euzebyales","Euzebyaceae","Euzebya","Euzebya pacifica",FALSE,FALSE,FALSE,"None",0.5
"5942","74426",0.000153440281504656,42,NA,0.191176470588235,0.191176470588235,TRUE,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens",FALSE,FALSE,FALSE,"None",0.5
"5943","2843216",0.0002561435323685,55,NA,0.0955882352941176,0.0955882352941176,TRUE,"Actinomycetota","Thermoleophilia","Miltoncostaeales","Miltoncostaeaceae","Miltoncostaea","Miltoncostaea oceani",FALSE,FALSE,FALSE,"None",0.5
"5944","1302",0.144508351742971,67,NA,0.00735294117647056,0.00735294117647056,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",TRUE,TRUE,TRUE,"In both",0.5
"5945","1314",0.00492880532066515,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pyogenes",TRUE,TRUE,TRUE,"In both",0.5
"5946","1311",0.00364686794710554,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",TRUE,TRUE,TRUE,"In both",0.5
"5947","1839799",0.00333999537639747,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. FDAARGOS_192",TRUE,TRUE,TRUE,"In both",0.5
"5948","1304",0.00591815491374702,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus salivarius",TRUE,TRUE,TRUE,"In both",0.5
"5949","1303",0.00574035345354737,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",TRUE,TRUE,TRUE,"In both",0.5
"5950","1335",0.00163419143278262,50,NA,0.132352941176471,0.132352941176471,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",TRUE,TRUE,TRUE,"In both",0.5
"5951","1366",0.000488309579838845,43,NA,0.183823529411765,0.183823529411765,TRUE,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus raffinolactis",TRUE,FALSE,TRUE,"In both",0.5
"5952","1624",0.000715900352879311,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus salivarius",TRUE,FALSE,FALSE,"In oral list",0.5
"5953","1255",0.00100382258752018,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus pentosaceus",FALSE,FALSE,FALSE,"None",0.5
"5954","1580",0.000177969899887045,48,NA,0.147058823529412,0.147058823529412,TRUE,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Levilactobacillus","Levilactobacillus brevis",FALSE,FALSE,FALSE,"None",0.5
"5955","155866",1.08989082208521e-05,23,NA,0.330882352941177,0.330882352941177,TRUE,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella soli",FALSE,FALSE,FALSE,"None",0.5
"5956","1352",0.00453214635423185,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",FALSE,FALSE,TRUE,"In contam list",0.5
"5957","29394",0.00120574614076123,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Dolosigranulum pigrum",FALSE,FALSE,FALSE,"None",0.5
"5958","1428",0.00189511645233099,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",FALSE,FALSE,TRUE,"In contam list",0.5
"5959","492670",0.000306073926763172,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus velezensis",FALSE,FALSE,TRUE,"In contam list",0.5
"5960","129338",0.00105630591108883,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus subterraneus",FALSE,FALSE,TRUE,"In contam list",0.5
"5961","294699",0.00014162204853358,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anoxybacillus","Anoxybacillus amylolyticus",FALSE,FALSE,FALSE,"None",0.5
"5962","279826",0.000262763803420489,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Mesobacillus","Mesobacillus foraminis",FALSE,FALSE,FALSE,"None",0.5
"5963","665099",3.83560130481433e-06,13,NA,0.404411764705882,0.404411764705882,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Cytobacillus","Cytobacillus oceanisediminis",FALSE,FALSE,FALSE,"None",0.5
"5964","2777185",2.87023899123737e-05,39,NA,0.213235294117647,0.213235294117647,TRUE,"Bacillota","Bacilli","Bacillales","Bacillaceae","Pontibacillus","Pontibacillus sp. ALD_SL1",FALSE,FALSE,FALSE,"None",0.5
"5965","29382",0.00191659638859898,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",TRUE,TRUE,TRUE,"In both",0.5
"5966","1280",0.00188227452206591,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus",TRUE,TRUE,TRUE,"In both",0.5
"5967","1465",0.00100223471177348,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus laterosporus",FALSE,FALSE,TRUE,"In contam list",0.5
"5968","375489",0.000784669479274694,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus cellulosilyticus",FALSE,FALSE,TRUE,"In contam list",0.5
"5969","2607911",0.000129188864231367,51,NA,0.125,0.125,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. 37",FALSE,FALSE,TRUE,"In contam list",0.5
"5970","1406",0.00134373166585176,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa",FALSE,FALSE,TRUE,"In contam list",0.5
"5971","1639",0.00250456686053705,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",FALSE,FALSE,FALSE,"None",0.5
"5972","2051906",0.000495015605300051,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Bacillota","Bacilli","Bacillales",NA,"Exiguobacterium","Exiguobacterium sp. N4-1P",FALSE,FALSE,FALSE,"None",0.5
"5973","2714353",0.00559825933840639,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas fastidiosa",FALSE,FALSE,FALSE,"None",0.5
"5974","2714358",0.00159698683798509,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pusillibacter","Pusillibacter faecalis",FALSE,FALSE,FALSE,"None",0.5
"5975","1264",2.97506558036365e-05,31,NA,0.272058823529412,0.272058823529412,TRUE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus albus",FALSE,FALSE,FALSE,"None",0.5
"5976","1496",0.0238145445790385,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile",FALSE,TRUE,FALSE,"In oral list",0.5
"5977","1731",0.000101730773828211,51,NA,0.125,0.125,TRUE,"Bacillota","Clostridia","Peptostreptococcales","Peptoclostridiaceae","Peptoclostridium","Peptoclostridium acidaminophilum",FALSE,FALSE,FALSE,"None",0.5
"5978","2184575",0.00439373603610934,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium","Acetobacterium sp. KB-1",FALSE,FALSE,FALSE,"None",0.5
"5979","1195166",0.00280386895337528,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. MT351",FALSE,FALSE,TRUE,"In contam list",0.5
"5980","1884263",0.000117546148023427,34,NA,0.25,0.25,TRUE,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sp. oral taxon 920",TRUE,TRUE,FALSE,"In oral list",0.5
"5981","2124",0.00112119188651162,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma salivarium",FALSE,FALSE,FALSE,"None",0.5
"5982","2099",0.00114712930737172,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyopneumoniae",FALSE,FALSE,FALSE,"None",0.5
"5983","45361",0.000821912505581502,57,NA,0.0808823529411764,0.0808823529411764,TRUE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma conjunctivae",FALSE,FALSE,FALSE,"None",0.5
"5984","2104",0.000264013094961028,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Mycoplasmatota",NA,"Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides pneumoniae",FALSE,FALSE,FALSE,"None",0.5
"5985","1768108",0.000531002661685315,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus actinosclerus",FALSE,FALSE,TRUE,"In contam list",0.5
"5986","68909",0.00045365154757979,54,NA,0.102941176470588,0.102941176470588,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus geothermalis",FALSE,FALSE,TRUE,"In contam list",0.5
"5987","1211322",0.000665650205871555,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus metallilatus",FALSE,FALSE,TRUE,"In contam list",0.5
"5988","502394",0.000262440696190396,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus gobiensis",FALSE,FALSE,TRUE,"In contam list",0.5
"5989","432329",0.000520293905712969,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus peraridilitoris",FALSE,FALSE,TRUE,"In contam list",0.5
"5990","317577",0.000138595467549215,53,NA,0.110294117647059,0.110294117647059,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus ficus",FALSE,FALSE,TRUE,"In contam list",0.5
"5991","980427",0.00166447518557903,61,NA,0.551470588235294,0.551470588235294,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus wulumuqiensis",FALSE,FALSE,TRUE,"In contam list",0.5
"5992","310783",0.00016970481054626,56,NA,0.0882352941176471,0.0882352941176471,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus deserti",FALSE,FALSE,TRUE,"In contam list",0.5
"5993","274",7.16548525862896e-05,46,NA,0.161764705882353,0.161764705882353,TRUE,"Deinococcota","Deinococci","Thermales","Thermaceae","Thermus","Thermus thermophilus",FALSE,FALSE,FALSE,"None",0.5
"5994","172827",0.000107421776156689,50,NA,0.132352941176471,0.132352941176471,TRUE,"Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus taiwanensis",FALSE,FALSE,FALSE,"None",0.5
"5995","1137095",0.00111174932520773,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae","Scytonema","Scytonema sp. HK-05",FALSE,FALSE,FALSE,"None",0.5
"5996","103690",1.18250041288904e-05,13,NA,0.404411764705882,0.404411764705882,TRUE,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7120 = FACHB-418",FALSE,FALSE,FALSE,"None",0.5
"5997","92942",0.000140461547478006,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc linckia",FALSE,FALSE,FALSE,"None",0.5
"5998","1184",0.000711196356332366,59,NA,0.0661764705882353,0.0661764705882353,TRUE,"Cyanobacteriota","Cyanophyceae","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya boryana",FALSE,FALSE,FALSE,"None",0.5
"5999","1188228",0.000600655845945992,60,NA,0.0588235294117647,0.0588235294117647,TRUE,"Cyanobacteriota","Cyanophyceae","Gloeomargaritales","Gloeomargaritaceae","Gloeomargarita","Gloeomargarita lithophora",FALSE,FALSE,FALSE,"None",0.5
"6000","1173027",0.000230917920821588,53,NA,0.110294117647059,0.110294117647059,TRUE,"Cyanobacteriota","Cyanophyceae","Coleofasciculales","Coleofasciculaceae","Allocoleopsis","Allocoleopsis franciscana",FALSE,FALSE,FALSE,"None",0.5
"6001","59512",3.57157618359509e-06,3,NA,0.477941176470588,0.477941176470588,TRUE,"Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae","Planktothrix","Planktothrix rubescens",FALSE,FALSE,FALSE,"None",0.5
"6002","500",0.000819850484461343,61,NA,0.0514705882352942,0.0514705882352942,TRUE,"Thermomicrobiota","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae","Thermomicrobium","Thermomicrobium roseum",FALSE,FALSE,FALSE,"None",0.5
"6003","1571470",0.000418408031383262,58,NA,0.0735294117647058,0.0735294117647058,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. ACO-34A",FALSE,FALSE,FALSE,"None",0.5
"6004","2815360",0.00425823795069013,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. X9",FALSE,FALSE,FALSE,"None",0.5
